class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.0002444312,0.0,0.0002444312
1,0.00025979057,0.0,0.00025979057
2,0.0002497211,0.0,0.0002497211
3,0.0002449304,0.0,0.0002449304
4,0.000250455,0.0,0.000250455
5,0.0002658479,0.0,0.0002658479
6,0.00028051808,0.0,0.00028051808
7,0.00027273223,0.0,0.00027273223
8,0.00025240704,0.0,0.00025240704
9,0.00026148185,0.0,0.00026148185
10,0.00027761608,0.0,0.00027761608
11,0.00025286898,0.0,0.00025286898
12,0.0002551563,0.0,0.0002551563
13,0.00025675818,0.0,0.00025675818
14,0.00026312098,0.0,0.00026312098
15,0.0002714023,0.0,0.0002714023
16,0.0002719052,0.0,0.0002719052
17,0.00026876107,0.0,0.00026876107
18,0.00027527288,0.0,0.00027527288
19,0.00024495646,0.0,0.00024495646
20,0.00026501343,0.0,0.00026501343
21,0.00027837977,0.0,0.00027837977
22,0.0002815239,0.0,0.0002815239
23,0.0002796054,0.0,0.0002796054
24,0.00027314946,0.0,0.00027314946
25,0.00027896836,0.0,0.00027896836
26,0.00028258562,0.0,0.00028258562
27,0.0003067553,0.0,0.0003067553
28,0.0002805665,0.0,0.0002805665
29,0.00029284507,0.0,0.00029284507
30,0.0002793111,0.0,0.0002793111
31,0.0002800785,0.0,0.0002800785
32,0.00029482692,0.0,0.00029482692
33,0.00025118142,0.0,0.00025118142
34,0.0002629906,0.0,0.0002629906
35,0.0002791509,0.0,0.0002791509
36,0.00028449297,0.0,0.00028449297
37,0.00027663633,0.0,0.00027663633
38,0.00028513,0.0,0.00028513
39,0.0002571717,0.0,0.0002571717
