class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.0002421923,0.0,0.0002421923
1,0.00025752932,0.0,0.00025752932
2,0.0002474971,0.0,0.0002474971
3,0.00024280325,0.0,0.00024280325
4,0.00024819374,0.0,0.00024819374
5,0.0002635345,0.0,0.0002635345
6,0.00027810782,0.0,0.00027810782
7,0.00027033687,0.0,0.00027033687
8,0.00025032833,0.0,0.00025032833
9,0.00025911257,0.0,0.00025911257
10,0.00027514622,0.0,0.00027514622
11,0.00025066733,0.0,0.00025066733
12,0.00025292113,0.0,0.00025292113
13,0.00025449693,0.0,0.00025449693
14,0.00026082993,0.0,0.00026082993
15,0.00026895106,0.0,0.00026895106
16,0.00026946515,0.0,0.00026946515
17,0.00026628748,0.0,0.00026628748
18,0.00027278438,0.0,0.00027278438
19,0.00024283677,0.0,0.00024283677
20,0.00026258454,0.0,0.00026258454
21,0.00027588382,0.0,0.00027588382
22,0.00027902424,0.0,0.00027902424
23,0.00027709454,0.0,0.00027709454
24,0.00027083606,0.0,0.00027083606
25,0.00027642027,0.0,0.00027642027
26,0.0002800487,0.0,0.0002800487
27,0.00030406564,0.0,0.00030406564
28,0.00027814135,0.0,0.00027814135
29,0.0002901666,0.0,0.0002901666
30,0.0002768077,0.0,0.0002768077
31,0.00027768314,0.0,0.00027768314
32,0.000292439,0.0,0.000292439
33,0.00024887547,0.0,0.00024887547
34,0.00026074797,0.0,0.00026074797
35,0.00027662888,0.0,0.00027662888
36,0.00028197467,0.0,0.00028197467
37,0.00027430058,0.0,0.00027430058
38,0.00028256327,0.0,0.00028256327
39,0.00025485083,0.0,0.00025485083
40,0.0002634637,0.0,0.0002634637
41,0.00029186532,0.0,0.00029186532
42,0.00024644285,0.0,0.00024644285
43,0.00027843937,0.0,0.00027843937
44,0.00029669702,0.0,0.00029669702
45,0.00025908276,0.0,0.00025908276
46,0.0002532825,0.0,0.0002532825
47,0.00025696307,0.0,0.00025696307
48,0.00026890263,0.0,0.00026890263
49,0.00028451905,0.0,0.00028451905
50,0.00027104095,0.0,0.00027104095
51,0.00024517998,0.0,0.00024517998
52,0.0002513677,0.0,0.0002513677
53,0.00027894974,0.0,0.00027894974
54,0.00028092787,0.0,0.00028092787
55,0.00026339665,0.0,0.00026339665
56,0.0002633445,0.0,0.0002633445
57,0.00025095046,0.0,0.00025095046
58,0.0002836585,0.0,0.0002836585
59,0.00025549158,0.0,0.00025549158
60,0.00026183575,0.0,0.00026183575
61,0.0002862364,0.0,0.0002862364
62,0.00027197972,0.0,0.00027197972
63,0.00027649477,0.0,0.00027649477
64,0.0002688393,0.0,0.0002688393
65,0.00026590377,0.0,0.00026590377
66,0.00028356165,0.0,0.00028356165
67,0.00024762377,0.0,0.00024762377
68,0.00026974082,0.0,0.00026974082
69,0.00027542934,0.0,0.00027542934
70,0.0002776347,0.0,0.0002776347
71,0.00024961308,0.0,0.00024961308
72,0.0002824813,0.0,0.0002824813
73,0.00024729967,0.0,0.00024729967
74,0.0002710484,0.0,0.0002710484
75,0.00029966235,0.0,0.00029966235
76,0.00026549026,0.0,0.00026549026
77,0.00027836114,0.0,0.00027836114
78,0.0002898872,0.0,0.0002898872
79,0.00027905405,0.0,0.00027905405
