class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.00024830177,0.0,0.00024830177
1,0.00025288388,0.0,0.00025288388
2,0.00024995953,0.0,0.00024995953
3,0.00024301931,0.0,0.00024301931
4,0.0002510473,0.0,0.0002510473
5,0.00026560575,0.0,0.00026560575
6,0.0002713576,0.0,0.0002713576
7,0.00027903914,0.0,0.00027903914
8,0.0002529174,0.0,0.0002529174
9,0.00026507676,0.0,0.00026507676
10,0.00027962774,0.0,0.00027962774
11,0.00024825707,0.0,0.00024825707
12,0.00025838986,0.0,0.00025838986
13,0.00025405362,0.0,0.00025405362
14,0.00027065724,0.0,0.00027065724
15,0.00027231127,0.0,0.00027231127
16,0.0002760142,0.0,0.0002760142
17,0.00027615204,0.0,0.00027615204
18,0.0002819039,0.0,0.0002819039
19,0.00024543703,0.0,0.00024543703
20,0.00026530027,0.0,0.00026530027
21,0.00027730688,0.0,0.00027730688
22,0.00026389956,0.0,0.00026389956
23,0.0002774708,0.0,0.0002774708
24,0.00026766956,0.0,0.00026766956
25,0.00026958063,0.0,0.00026958063
26,0.00027230754,0.0,0.00027230754
27,0.00030321628,0.0,0.00030321628
28,0.00027416646,0.0,0.00027416646
29,0.0002924353,0.0,0.0002924353
30,0.000268057,0.0,0.000268057
31,0.00027569756,0.0,0.00027569756
32,0.00028509274,0.0,0.00028509274
33,0.0002660714,0.0,0.0002660714
34,0.00026426092,0.0,0.00026426092
35,0.00026670098,0.0,0.00026670098
36,0.00028427318,0.0,0.00028427318
37,0.0002854839,0.0,0.0002854839
38,0.00028654933,0.0,0.00028654933
39,0.00025587901,0.0,0.00025587901
40,0.0002682656,0.0,0.0002682656
41,0.00027244166,0.0,0.00027244166
42,0.00027507916,0.0,0.00027507916
43,0.00026527792,0.0,0.00026527792
44,0.00026472658,0.0,0.00026472658
45,0.00027914718,0.0,0.00027914718
46,0.00025831163,0.0,0.00025831163
47,0.00027083233,0.0,0.00027083233
48,0.0002648905,0.0,0.0002648905
49,0.00028500333,0.0,0.00028500333
50,0.00026231632,0.0,0.00026231632
51,0.00028356537,0.0,0.00028356537
52,0.0002604127,0.0,0.0002604127
53,0.00029007345,0.0,0.00029007345
54,0.00030343235,0.0,0.00030343235
55,0.00026150048,0.0,0.00026150048
56,0.0002686903,0.0,0.0002686903
57,0.00025065616,0.0,0.00025065616
58,0.0002885498,0.0,0.0002885498
59,0.00026401877,0.0,0.00026401877
60,0.00026060268,0.0,0.00026060268
61,0.00026903301,0.0,0.00026903301
62,0.00028137118,0.0,0.00028137118
63,0.00028677285,0.0,0.00028677285
64,0.0002612099,0.0,0.0002612099
65,0.00026150048,0.0,0.00026150048
66,0.00026074797,0.0,0.00026074797
67,0.00027927384,0.0,0.00027927384
68,0.0002871938,0.0,0.0002871938
69,0.0002848953,0.0,0.0002848953
70,0.00028453767,0.0,0.00028453767
71,0.00026046485,0.0,0.00026046485
72,0.00027507544,0.0,0.00027507544
73,0.00025681034,0.0,0.00025681034
74,0.0002484396,0.0,0.0002484396
75,0.00027973577,0.0,0.00027973577
76,0.0002697967,0.0,0.0002697967
77,0.0002669394,0.0,0.0002669394
78,0.00027273968,0.0,0.00027273968
79,0.0002939701,0.0,0.0002939701
