class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.0002445206,0.0,0.0002445206
1,0.0002594404,0.0,0.0002594404
2,0.00024988502,0.0,0.00024988502
3,0.00024501234,0.0,0.00024501234
4,0.00025023147,0.0,0.00025023147
5,0.00026607513,0.0,0.00026607513
6,0.0002802573,0.0,0.0002802573
7,0.0002729334,0.0,0.0002729334
8,0.00025255978,0.0,0.00025255978
9,0.00026168674,0.0,0.00026168674
10,0.00027765706,0.0,0.00027765706
11,0.00025309622,0.0,0.00025309622
12,0.00025526062,0.0,0.00025526062
13,0.00025689974,0.0,0.00025689974
14,0.00026279315,0.0,0.00026279315
15,0.00027148053,0.0,0.00027148053
16,0.0002718158,0.0,0.0002718158
17,0.00026906282,0.0,0.00026906282
18,0.0002753362,0.0,0.0002753362
19,0.000245139,0.0,0.000245139
20,0.00026153028,0.0,0.00026153028
21,0.00026902556,0.0,0.00026902556
22,0.000271108,0.0,0.000271108
23,0.00028132275,0.0,0.00028132275
24,0.0002750419,0.0,0.0002750419
25,0.00027522445,0.0,0.00027522445
26,0.00027338043,0.0,0.00027338043
27,0.00030830503,0.0,0.00030830503
28,0.0002778545,0.0,0.0002778545
29,0.00029802322,0.0,0.00029802322
30,0.00027680025,0.0,0.00027680025
31,0.0002806969,0.0,0.0002806969
32,0.00028534606,0.0,0.00028534606
33,0.0002666898,0.0,0.0002666898
34,0.0002654232,0.0,0.0002654232
35,0.00028170273,0.0,0.00028170273
36,0.00029291958,0.0,0.00029291958
37,0.00027443096,0.0,0.00027443096
38,0.00028503314,0.0,0.00028503314
39,0.00026272982,0.0,0.00026272982
