class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.00024645403,0.0,0.00024645403
1,0.0002593398,0.0,0.0002593398
2,0.0002486892,0.0,0.0002486892
3,0.00024418533,0.0,0.00024418533
4,0.00025012717,0.0,0.00025012717
5,0.00026606768,0.0,0.00026606768
6,0.00027402863,0.0,0.00027402863
7,0.00027507544,0.0,0.00027507544
8,0.00025246665,0.0,0.00025246665
9,0.00026302412,0.0,0.00026302412
10,0.00027885288,0.0,0.00027885288
11,0.00025166944,0.0,0.00025166944
12,0.00025740266,0.0,0.00025740266
13,0.0002573356,0.0,0.0002573356
14,0.00026992336,0.0,0.00026992336
15,0.00027202815,0.0,0.00027202815
16,0.00027041137,0.0,0.00027041137
17,0.00026964396,0.0,0.00026964396
18,0.0002795905,0.0,0.0002795905
19,0.00024458766,0.0,0.00024458766
20,0.00026223809,0.0,0.00026223809
21,0.00027257204,0.0,0.00027257204
22,0.00027247146,0.0,0.00027247146
23,0.00028105825,0.0,0.00028105825
24,0.00026788935,0.0,0.00026788935
25,0.00027830154,0.0,0.00027830154
26,0.00027155876,0.0,0.00027155876
27,0.00030602515,0.0,0.00030602515
28,0.00027636066,0.0,0.00027636066
29,0.00029522926,0.0,0.00029522926
30,0.0002767332,0.0,0.0002767332
31,0.00027950853,0.0,0.00027950853
32,0.00028792024,0.0,0.00028792024
33,0.00027096644,0.0,0.00027096644
34,0.0002651438,0.0,0.0002651438
35,0.0002744943,0.0,0.0002744943
36,0.00029485673,0.0,0.00029485673
37,0.0002766475,0.0,0.0002766475
38,0.00028877333,0.0,0.00028877333
39,0.00026280433,0.0,0.00026280433
