class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.00034026057,0.0,0.00034026057
1,0.00037682056,0.0,0.00037682056
2,0.00029924512,0.0,0.00029924512
3,0.00033015013,0.0,0.00033015013
4,0.00036852062,0.0,0.00036852062
5,0.00037511438,0.0,0.00037511438
6,0.00036727637,0.0,0.00036727637
7,0.00034619123,0.0,0.00034619123
8,0.0003466159,0.0,0.0003466159
9,0.0003709197,0.0,0.0003709197
10,0.00035762787,0.0,0.00035762787
11,0.0003350377,0.0,0.0003350377
12,0.00034657866,0.0,0.00034657866
13,0.0003181398,0.0,0.0003181398
14,0.00036114454,0.0,0.00036114454
15,0.00031796843,0.0,0.00031796843
16,0.00033955276,0.0,0.00033955276
17,0.0003463477,0.0,0.0003463477
18,0.00032692403,0.0,0.00032692403
19,0.0003356114,0.0,0.0003356114
